No iterations: 20000
Time (s), Position 1 (cm), Velocity 1 (cm s-1), Acceleration 1 (cm s-2), Position 2 (cm), Velocity 2 (cm s-1), Acceleration 2 (cm s-2)
1.8045, 0.967457, 0.988376,0.85649,2.03254, -0.988376,-0.85649
1.8046, 0.967556, 0.988462,0.853889,2.03244, -0.988462,-0.853886
1.8047, 0.967655, 0.988548,0.851287,2.03235, -0.988548,-0.851288
1.8048, 0.967754, 0.988633,0.848684,2.03225, -0.988633,-0.848684
1.8049, 0.967853, 0.988718,0.846083,2.03215, -0.988718,-0.84608
1.805, 0.967952, 0.988802,0.843481,2.03205, -0.988802,-0.843482
1.8051, 0.96805, 0.988886,0.840878,2.03195, -0.988886,-0.840878
1.8052, 0.968149, 0.988971,0.838274,2.03185, -0.988971,-0.838274
1.8053, 0.968248, 0.989054,0.835673,2.03175, -0.989054,-0.835669
1.8054, 0.968347, 0.989138,0.833071,2.03165, -0.989138,-0.833072
1.8055, 0.968446, 0.989221,0.830467,2.03155, -0.989221,-0.830468
1.8056, 0.968545, 0.989304,0.827863,2.03146, -0.989304,-0.827863
1.8057, 0.968644, 0.989387,0.825259,2.03136, -0.989387,-0.825259
1.8058, 0.968743, 0.98947,0.822655,2.03126, -0.98947,-0.822655
1.8059, 0.968842, 0.989552,0.820051,2.03116, -0.989552,-0.820051
1.806, 0.968941, 0.989634,0.817447,2.03106, -0.989634,-0.817447
1.8061, 0.96904, 0.989716,0.814842,2.03096, -0.989716,-0.814843
1.8062, 0.969139, 0.989797,0.812238,2.03086, -0.989797,-0.812239
1.8063, 0.969238, 0.989878,0.809632,2.03076, -0.989878,-0.809635
1.8064, 0.969337, 0.989959,0.807025,2.03066, -0.989959,-0.807024
1.8065, 0.969436, 0.99004,0.804421,2.03056, -0.99004,-0.80442
1.8066, 0.969535, 0.99012,0.801816,2.03047, -0.99012,-0.801816
1.8067, 0.969634, 0.990201,0.799209,2.03037, -0.990201,-0.799212
1.8068, 0.969733, 0.990281,0.796603,2.03027, -0.990281,-0.796602
1.8069, 0.969832, 0.99036,0.793998,2.03017, -0.99036,-0.793998
1.807, 0.969931, 0.99044,0.79139,2.03007, -0.99044,-0.791394
1.8071, 0.97003, 0.990519,0.788783,2.02997, -0.990519,-0.788783
1.8072, 0.970129, 0.990598,0.786178,2.02987, -0.990598,-0.786179
1.8073, 0.970228, 0.990676,0.78357,2.02977, -0.990676,-0.783569
1.8074, 0.970327, 0.990755,0.780964,2.02967, -0.990755,-0.780965
1.8075, 0.970426, 0.990833,0.778354,2.02957, -0.990833,-0.778354
1.8076, 0.970525, 0.990911,0.775747,2.02947, -0.990911,-0.77575
1.8077, 0.970624, 0.990988,0.77314,2.02938, -0.990988,-0.77314
1.8078, 0.970723, 0.991065,0.77053,2.02928, -0.991065,-0.770529
1.8079, 0.970822, 0.991142,0.767922,2.02918, -0.991142,-0.767925
1.808, 0.970922, 0.991219,0.765314,2.02908, -0.991219,-0.765315
1.8081, 0.971021, 0.991296,0.762705,2.02898, -0.991296,-0.762705
1.8082, 0.97112, 0.991372,0.760095,2.02888, -0.991372,-0.760094
1.8083, 0.971219, 0.991448,0.757487,2.02878, -0.991448,-0.75749
1.8084, 0.971318, 0.991524,0.754879,2.02868, -0.991524,-0.75488
1.8085, 0.971417, 0.991599,0.752269,2.02858, -0.991599,-0.752269
1.8086, 0.971516, 0.991675,0.749659,2.02848, -0.991675,-0.749659
1.8087, 0.971616, 0.99175,0.747049,2.02838, -0.991749,-0.747049
1.8088, 0.971715, 0.991824,0.744438,2.02829, -0.991824,-0.744438
1.8089, 0.971814, 0.991899,0.741828,2.02819, -0.991899,-0.741828
1.809, 0.971913, 0.991973,0.739218,2.02809, -0.991973,-0.739218
1.8091, 0.972012, 0.992047,0.736607,2.02799, -0.992047,-0.736607
1.8092, 0.972112, 0.99212,0.733996,2.02789, -0.99212,-0.733997
1.8093, 0.972211, 0.992194,0.731386,2.02779, -0.992194,-0.731386
1.8094, 0.97231, 0.992267,0.728773,2.02769, -0.992267,-0.728776
1.8095, 0.972409, 0.99234,0.72616,2.02759, -0.99234,-0.726159
1.8096, 0.972508, 0.992412,0.723549,2.02749, -0.992412,-0.723549
1.8097, 0.972608, 0.992485,0.720938,2.02739, -0.992485,-0.720939
1.8098, 0.972707, 0.992557,0.718325,2.02729, -0.992557,-0.718328
1.8099, 0.972806, 0.992629,0.715712,2.02719, -0.992629,-0.715712
1.81, 0.972905, 0.9927,0.713101,2.02709, -0.9927,-0.713101
1.8101, 0.973005, 0.992772,0.710488,2.027, -0.992772,-0.710491
1.8102, 0.973104, 0.992843,0.707875,2.0269, -0.992843,-0.707874
1.8103, 0.973203, 0.992913,0.705263,2.0268, -0.992913,-0.705264
1.8104, 0.973303, 0.992984,0.702648,2.0267, -0.992984,-0.702647
1.8105, 0.973402, 0.993054,0.700036,2.0266, -0.993054,-0.700037
1.8106, 0.973501, 0.993124,0.697421,2.0265, -0.993124,-0.69742
1.8107, 0.9736, 0.993194,0.694809,2.0264, -0.993194,-0.69481
1.8108, 0.9737, 0.993263,0.692194,2.0263, -0.993263,-0.692193
1.8109, 0.973799, 0.993333,0.68958,2.0262, -0.993333,-0.689583
1.811, 0.973898, 0.993402,0.686966,2.0261, -0.993402,-0.686966
1.8111, 0.973998, 0.99347,0.68435,2.026, -0.99347,-0.68435
1.8112, 0.974097, 0.993539,0.681736,2.0259, -0.993539,-0.681739
1.8113, 0.974196, 0.993607,0.679122,2.0258, -0.993607,-0.679123
1.8114, 0.974296, 0.993675,0.676506,2.0257, -0.993675,-0.676506
1.8115, 0.974395, 0.993743,0.67389,2.0256, -0.993743,-0.673889
1.8116, 0.974495, 0.99381,0.671276,2.02551, -0.99381,-0.671273
1.8117, 0.974594, 0.993877,0.668662,2.02541, -0.993877,-0.668662
1.8118, 0.974693, 0.993944,0.666045,2.02531, -0.993944,-0.666046
1.8119, 0.974793, 0.994011,0.663429,2.02521, -0.99401,-0.663429
1.812, 0.974892, 0.994077,0.660812,2.02511, -0.994077,-0.660812
1.8121, 0.974992, 0.994143,0.658196,2.02501, -0.994143,-0.658196
1.8122, 0.975091, 0.994209,0.655579,2.02491, -0.994209,-0.655579
1.8123, 0.97519, 0.994274,0.652962,2.02481, -0.994274,-0.652962
1.8124, 0.97529, 0.99434,0.650346,2.02471, -0.99434,-0.650346
1.8125, 0.975389, 0.994405,0.647729,2.02461, -0.994405,-0.647729
1.8126, 0.975489, 0.994469,0.645113,2.02451, -0.994469,-0.645113
1.8127, 0.975588, 0.994534,0.642495,2.02441, -0.994534,-0.642496
1.8128, 0.975688, 0.994598,0.639878,2.02431, -0.994598,-0.639879
1.8129, 0.975787, 0.994662,0.637259,2.02421, -0.994662,-0.637256
1.813, 0.975887, 0.994726,0.63464,2.02411, -0.994726,-0.63464
1.8131, 0.975986, 0.994789,0.632023,2.02401, -0.994789,-0.632023
1.8132, 0.976085, 0.994853,0.629406,2.02391, -0.994853,-0.629406
1.8133, 0.976185, 0.994915,0.626787,2.02382, -0.994915,-0.62679
1.8134, 0.976284, 0.994978,0.624168,2.02372, -0.994978,-0.624167
1.8135, 0.976384, 0.995041,0.62155,2.02362, -0.995041,-0.62155
1.8136, 0.976483, 0.995103,0.61893,2.02352, -0.995103,-0.618934
1.8137, 0.976583, 0.995165,0.616311,2.02342, -0.995165,-0.616311
1.8138, 0.976682, 0.995226,0.613693,2.02332, -0.995226,-0.613694
1.8139, 0.976782, 0.995288,0.611074,2.02322, -0.995288,-0.611071
1.814, 0.976882, 0.995349,0.608454,2.02312, -0.995349,-0.608454
1.8141, 0.976981, 0.99541,0.605835,2.02302, -0.99541,-0.605832
1.8142, 0.977081, 0.99547,0.603215,2.02292, -0.99547,-0.603215
1.8143, 0.97718, 0.99553,0.600595,2.02282, -0.99553,-0.600592
1.8144, 0.97728, 0.995591,0.597975,2.02272, -0.995591,-0.597975
1.8145, 0.977379, 0.99565,0.595353,2.02262, -0.99565,-0.595352
1.8146, 0.977479, 0.99571,0.592735,2.02252, -0.99571,-0.592736
1.8147, 0.977578, 0.995769,0.590113,2.02242, -0.995769,-0.590113
1.8148, 0.977678, 0.995828,0.587493,2.02232, -0.995828,-0.58749
1.8149, 0.977778, 0.995887,0.584872,2.02222, -0.995887,-0.584873
1.815, 0.977877, 0.995945,0.58225,2.02212, -0.995945,-0.58225
1.8151, 0.977977, 0.996004,0.579628,2.02202, -0.996004,-0.579627
1.8152, 0.978076, 0.996062,0.577008,2.02192, -0.996062,-0.577011
1.8153, 0.978176, 0.996119,0.574387,2.02182, -0.996119,-0.574388
1.8154, 0.978276, 0.996177,0.571765,2.02172, -0.996177,-0.571765
1.8155, 0.978375, 0.996234,0.569142,2.02162, -0.996234,-0.569142
1.8156, 0.978475, 0.996291,0.56652,2.02153, -0.996291,-0.566519
1.8157, 0.978574, 0.996347,0.563899,2.02143, -0.996347,-0.563896
1.8158, 0.978674, 0.996404,0.561276,2.02133, -0.996404,-0.561273
1.8159, 0.978774, 0.99646,0.558653,2.02123, -0.99646,-0.558657
1.816, 0.978873, 0.996516,0.556033,2.02113, -0.996516,-0.556034
1.8161, 0.978973, 0.996571,0.55341,2.02103, -0.996571,-0.553411
1.8162, 0.979073, 0.996627,0.550787,2.02093, -0.996627,-0.550788
1.8163, 0.979172, 0.996682,0.548164,2.02083, -0.996682,-0.548165
1.8164, 0.979272, 0.996737,0.545539,2.02073, -0.996737,-0.545542
1.8165, 0.979372, 0.996791,0.542916,2.02063, -0.996791,-0.542919
1.8166, 0.979471, 0.996846,0.540293,2.02053, -0.996846,-0.54029
1.8167, 0.979571, 0.9969,0.537668,2.02043, -0.9969,-0.537667
1.8168, 0.979671, 0.996953,0.535045,2.02033, -0.996953,-0.535044
1.8169, 0.97977, 0.997007,0.532421,2.02023, -0.997007,-0.532421
1.817, 0.97987, 0.99706,0.529798,2.02013, -0.99706,-0.529798
1.8171, 0.97997, 0.997113,0.527175,2.02003, -0.997113,-0.527175
1.8172, 0.98007, 0.997166,0.524549,2.01993, -0.997166,-0.524546
1.8173, 0.980169, 0.997218,0.521924,2.01983, -0.997218,-0.521923
1.8174, 0.980269, 0.99727,0.5193,2.01973, -0.99727,-0.5193
1.8175, 0.980369, 0.997322,0.516677,2.01963, -0.997322,-0.516677
1.8176, 0.980468, 0.997374,0.514051,2.01953, -0.997374,-0.514048
1.8177, 0.980568, 0.997425,0.511425,2.01943, -0.997425,-0.511425
1.8178, 0.980668, 0.997477,0.508802,2.01933, -0.997477,-0.508802
1.8179, 0.980768, 0.997527,0.506174,2.01923, -0.997527,-0.506173
1.818, 0.980867, 0.997578,0.50355,2.01913, -0.997578,-0.50355
1.8181, 0.980967, 0.997628,0.500924,2.01903, -0.997628,-0.500927
1.8182, 0.981067, 0.997679,0.498298,2.01893, -0.997679,-0.498298
1.8183, 0.981167, 0.997728,0.495674,2.01883, -0.997728,-0.495675
1.8184, 0.981266, 0.997778,0.493047,2.01873, -0.997778,-0.493046
1.8185, 0.981366, 0.997827,0.490422,2.01863, -0.997827,-0.490423
1.8186, 0.981466, 0.997876,0.487795,2.01853, -0.997876,-0.487794
1.8187, 0.981566, 0.997925,0.485168,2.01843, -0.997925,-0.485171
1.8188, 0.981666, 0.997974,0.482542,2.01833, -0.997974,-0.482542
1.8189, 0.981765, 0.998022,0.479916,2.01823, -0.998022,-0.479913
1.819, 0.981865, 0.99807,0.477289,2.01813, -0.99807,-0.47729
1.8191, 0.981965, 0.998118,0.474661,2.01803, -0.998118,-0.47466
1.8192, 0.982065, 0.998165,0.472034,2.01794, -0.998165,-0.472038
1.8193, 0.982165, 0.998212,0.469408,2.01784, -0.998212,-0.469408
1.8194, 0.982264, 0.998259,0.46678,2.01774, -0.998259,-0.466779
1.8195, 0.982364, 0.998306,0.464153,2.01764, -0.998306,-0.464156
1.8196, 0.982464, 0.998352,0.461526,2.01754, -0.998352,-0.461527
1.8197, 0.982564, 0.998398,0.458898,2.01744, -0.998398,-0.458898
1.8198, 0.982664, 0.998444,0.456269,2.01734, -0.998444,-0.456269
1.8199, 0.982764, 0.99849,0.453643,2.01724, -0.99849,-0.453646
1.82, 0.982863, 0.998535,0.451016,2.01714, -0.998535,-0.451017
1.8201, 0.982963, 0.99858,0.448387,2.01704, -0.99858,-0.448387
1.8202, 0.983063, 0.998625,0.445758,2.01694, -0.998625,-0.445758
1.8203, 0.983163, 0.99867,0.44313,2.01684, -0.99867,-0.443129
1.8204, 0.983263, 0.998714,0.440503,2.01674, -0.998714,-0.4405
1.8205, 0.983363, 0.998758,0.437874,2.01664, -0.998758,-0.437871
1.8206, 0.983463, 0.998802,0.435245,2.01654, -0.998802,-0.435248
1.8207, 0.983563, 0.998845,0.432618,2.01644, -0.998845,-0.432618
1.8208, 0.983662, 0.998889,0.429989,2.01634, -0.998889,-0.429989
1.8209, 0.983762, 0.998932,0.427359,2.01624, -0.998932,-0.42736
1.821, 0.983862, 0.998974,0.42473,2.01614, -0.998974,-0.424731
1.8211, 0.983962, 0.999017,0.422101,2.01604, -0.999017,-0.422102
1.8212, 0.984062, 0.999059,0.419472,2.01594, -0.999059,-0.419472
1.8213, 0.984162, 0.999101,0.416843,2.01584, -0.999101,-0.416843
1.8214, 0.984262, 0.999143,0.414213,2.01574, -0.999143,-0.414214
1.8215, 0.984362, 0.999184,0.411582,2.01564, -0.999184,-0.411585
1.8216, 0.984462, 0.999225,0.408953,2.01554, -0.999225,-0.408949
1.8217, 0.984562, 0.999266,0.406323,2.01544, -0.999266,-0.40632
1.8218, 0.984662, 0.999307,0.403692,2.01534, -0.999307,-0.403691
1.8219, 0.984761, 0.999347,0.401063,2.01524, -0.999347,-0.401062
1.822, 0.984861, 0.999387,0.398433,2.01514, -0.999387,-0.398433
1.8221, 0.984961, 0.999427,0.395803,2.01504, -0.999427,-0.395803
1.8222, 0.985061, 0.999467,0.393171,2.01494, -0.999467,-0.393174
1.8223, 0.985161, 0.999506,0.390542,2.01484, -0.999506,-0.390539
1.8224, 0.985261, 0.999545,0.38791,2.01474, -0.999545,-0.38791
1.8225, 0.985361, 0.999584,0.38528,2.01464, -0.999584,-0.38528
1.8226, 0.985461, 0.999622,0.38265,2.01454, -0.999622,-0.382651
1.8227, 0.985561, 0.999661,0.380019,2.01444, -0.999661,-0.380016
1.8228, 0.985661, 0.999699,0.377387,2.01434, -0.999699,-0.377387
1.8229, 0.985761, 0.999736,0.374757,2.01424, -0.999736,-0.374757
1.823, 0.985861, 0.999774,0.372125,2.01414, -0.999774,-0.372122
1.8231, 0.985961, 0.999811,0.369493,2.01404, -0.999811,-0.369493
1.8232, 0.986061, 0.999848,0.366863,2.01394, -0.999848,-0.366864
1.8233, 0.986161, 0.999885,0.364231,2.01384, -0.999885,-0.364228
1.8234, 0.986261, 0.999921,0.361599,2.01374, -0.999921,-0.361599
1.8235, 0.986361, 0.999957,0.358969,2.01364, -0.999957,-0.35897
1.8236, 0.986461, 0.999993,0.356335,2.01354, -0.999993,-0.356334
1.8237, 0.986561, 1.00003,0.353704,2.01344, -1.00003,-0.353705
1.8238, 0.986661, 1.00006,0.351073,2.01334, -1.00006,-0.35107
1.8239, 0.986761, 1.0001,0.34844,2.01324, -1.0001,-0.34844
1.824, 0.986861, 1.00013,0.345808,2.01314, -1.00013,-0.345805
1.8241, 0.986961, 1.00017,0.343176,2.01304, -1.00017,-0.343176
1.8242, 0.987061, 1.0002,0.340543,2.01294, -1.0002,-0.34054
1.8243, 0.987161, 1.00024,0.337911,2.01284, -1.00024,-0.337911
1.8244, 0.987261, 1.00027,0.335279,2.01274, -1.00027,-0.335276
1.8245, 0.987361, 1.0003,0.332646,2.01264, -1.0003,-0.332646
1.8246, 0.987461, 1.00034,0.330012,2.01254, -1.00034,-0.330011
1.8247, 0.987561, 1.00037,0.327381,2.01244, -1.00037,-0.327382
1.8248, 0.987661, 1.0004,0.324747,2.01234, -1.0004,-0.324746
1.8249, 0.987761, 1.00044,0.322114,2.01224, -1.00044,-0.322117
1.825, 0.987861, 1.00047,0.319482,2.01214, -1.00047,-0.319482
1.8251, 0.987961, 1.0005,0.316847,2.01204, -1.0005,-0.316846
1.8252, 0.988061, 1.00053,0.314216,2.01194, -1.00053,-0.314217
1.8253, 0.988161, 1.00056,0.311581,2.01184, -1.00056,-0.311581
1.8254, 0.988261, 1.00059,0.308947,2.01174, -1.00059,-0.308946
1.8255, 0.988361, 1.00063,0.306316,2.01164, -1.00063,-0.306317
1.8256, 0.988461, 1.00066,0.303681,2.01154, -1.00066,-0.303681
1.8257, 0.988562, 1.00069,0.301047,2.01144, -1.00069,-0.301046
1.8258, 0.988662, 1.00072,0.298413,2.01134, -1.00072,-0.298417
1.8259, 0.988762, 1.00075,0.29578,2.01124, -1.00075,-0.295781
1.826, 0.988862, 1.00078,0.293146,2.01114, -1.00078,-0.293146
1.8261, 0.988962, 1.00081,0.290511,2.01104, -1.00081,-0.29051
1.8262, 0.989062, 1.00083,0.287878,2.01094, -1.00083,-0.287881
1.8263, 0.989162, 1.00086,0.285245,2.01084, -1.00086,-0.285246
1.8264, 0.989262, 1.00089,0.28261,2.01074, -1.00089,-0.28261
1.8265, 0.989362, 1.00092,0.279975,2.01064, -1.00092,-0.279975
1.8266, 0.989462, 1.00095,0.27734,2.01054, -1.00095,-0.277339
1.8267, 0.989562, 1.00098,0.274707,2.01044, -1.00098,-0.27471
1.8268, 0.989662, 1.001,0.272074,2.01034, -1.001,-0.272074
1.8269, 0.989763, 1.00103,0.269438,2.01024, -1.00103,-0.269439
1.827, 0.989863, 1.00106,0.266804,2.01014, -1.00106,-0.266804
1.8271, 0.989963, 1.00108,0.264168,2.01004, -1.00108,-0.264168
1.8272, 0.990063, 1.00111,0.261533,2.00994, -1.00111,-0.261533
1.8273, 0.990163, 1.00114,0.258898,2.00984, -1.00114,-0.258897
1.8274, 0.990263, 1.00116,0.256265,2.00974, -1.00116,-0.256262
1.8275, 0.990363, 1.00119,0.253629,2.00964, -1.00119,-0.253632
1.8276, 0.990463, 1.00121,0.250994,2.00954, -1.00121,-0.250997
1.8277, 0.990563, 1.00124,0.248361,2.00944, -1.00124,-0.248362
1.8278, 0.990664, 1.00126,0.245725,2.00934, -1.00126,-0.245726
1.8279, 0.990764, 1.00129,0.24309,2.00924, -1.00129,-0.243091
1.828, 0.990864, 1.00131,0.240454,2.00914, -1.00131,-0.240455
1.8281, 0.990964, 1.00134,0.237819,2.00904, -1.00134,-0.23782
1.8282, 0.991064, 1.00136,0.235183,2.00894, -1.00136,-0.235184
1.8283, 0.991164, 1.00138,0.232548,2.00884, -1.00138,-0.232549
1.8284, 0.991264, 1.00141,0.229912,2.00874, -1.00141,-0.229913
1.8285, 0.991365, 1.00143,0.227277,2.00864, -1.00143,-0.227278
1.8286, 0.991465, 1.00145,0.224642,2.00854, -1.00145,-0.224642
1.8287, 0.991565, 1.00147,0.222006,2.00844, -1.00147,-0.222007
1.8288, 0.991665, 1.0015,0.219371,2.00834, -1.0015,-0.219371
1.8289, 0.991765, 1.00152,0.216733,2.00823, -1.00152,-0.216736
1.829, 0.991865, 1.00154,0.214097,2.00813, -1.00154,-0.2141
1.8291, 0.991965, 1.00156,0.211462,2.00803, -1.00156,-0.211459
1.8292, 0.992066, 1.00158,0.208824,2.00793, -1.00158,-0.208823
1.8293, 0.992166, 1.0016,0.206189,2.00783, -1.0016,-0.206188
1.8294, 0.992266, 1.00162,0.203553,2.00773, -1.00162,-0.203552
1.8295, 0.992366, 1.00165,0.200917,2.00763, -1.00165,-0.200917
1.8296, 0.992466, 1.00167,0.198281,2.00753, -1.00167,-0.198281
1.8297, 0.992566, 1.00168,0.195645,2.00743, -1.00168,-0.195646
1.8298, 0.992667, 1.0017,0.19301,2.00733, -1.0017,-0.19301
1.8299, 0.992767, 1.00172,0.190372,2.00723, -1.00172,-0.190375
1.83, 0.992867, 1.00174,0.187734,2.00713, -1.00174,-0.187733
1.8301, 0.992967, 1.00176,0.185099,2.00703, -1.00176,-0.185098
1.8302, 0.993067, 1.00178,0.182462,2.00693, -1.00178,-0.182462
1.8303, 0.993167, 1.0018,0.179826,2.00683, -1.0018,-0.179827
1.8304, 0.993268, 1.00182,0.177191,2.00673, -1.00182,-0.177191
1.8305, 0.993368, 1.00183,0.174553,2.00663, -1.00183,-0.17455
1.8306, 0.993468, 1.00185,0.171915,2.00653, -1.00185,-0.171914
1.8307, 0.993568, 1.00187,0.169279,2.00643, -1.00187,-0.169279
1.8308, 0.993668, 1.00189,0.166642,2.00633, -1.00189,-0.166643
1.8309, 0.993769, 1.0019,0.164007,2.00623, -1.0019,-0.164008
1.831, 0.993869, 1.00192,0.161369,2.00613, -1.00192,-0.161366
1.8311, 0.993969, 1.00193,0.158731,2.00603, -1.00193,-0.158731
1.8312, 0.994069, 1.00195,0.156095,2.00593, -1.00195,-0.156095
1.8313, 0.994169, 1.00197,0.153459,2.00583, -1.00197,-0.15346
1.8314, 0.99427, 1.00198,0.150821,2.00573, -1.00198,-0.150818
1.8315, 0.99437, 1.002,0.148183,2.00563, -1.002,-0.148182
1.8316, 0.99447, 1.00201,0.145547,2.00553, -1.00201,-0.145547
1.8317, 0.99457, 1.00203,0.142908,2.00543, -1.00203,-0.142911
1.8318, 0.99467, 1.00204,0.14027,2.00533, -1.00204,-0.14027
1.8319, 0.994771, 1.00205,0.137634,2.00523, -1.00205,-0.137634
1.832, 0.994871, 1.00207,0.134998,2.00513, -1.00207,-0.134999
1.8321, 0.994971, 1.00208,0.13236,2.00503, -1.00208,-0.132357
1.8322, 0.995071, 1.0021,0.129722,2.00493, -1.00209,-0.129722
1.8323, 0.995171, 1.00211,0.127085,2.00483, -1.00211,-0.127086
1.8324, 0.995272, 1.00212,0.124447,2.00473, -1.00212,-0.124451
1.8325, 0.995372, 1.00213,0.12181,2.00463, -1.00213,-0.121809
1.8326, 0.995472, 1.00215,0.119173,2.00453, -1.00215,-0.119173
1.8327, 0.995572, 1.00216,0.116535,2.00443, -1.00216,-0.116538
1.8328, 0.995672, 1.00217,0.113897,2.00433, -1.00217,-0.113896
1.8329, 0.995773, 1.00218,0.111261,2.00423, -1.00218,-0.111261
1.833, 0.995873, 1.00219,0.108622,2.00413, -1.00219,-0.108625
1.8331, 0.995973, 1.0022,0.105984,2.00403, -1.0022,-0.105983
1.8332, 0.996073, 1.00221,0.103347,2.00393, -1.00221,-0.103348
1.8333, 0.996174, 1.00222,0.100709,2.00383, -1.00222,-0.100706
1.8334, 0.996274, 1.00223,0.0980708,2.00373, -1.00223,-0.0980708
1.8335, 0.996374, 1.00224,0.0954346,2.00363, -1.00224,-0.0954353
1.8336, 0.996474, 1.00225,0.0927967,2.00353, -1.00225,-0.0927936
1.8337, 0.996574, 1.00226,0.0901581,2.00343, -1.00226,-0.0901581
1.8338, 0.996675, 1.00227,0.0875219,2.00333, -1.00227,-0.0875227
1.8339, 0.996775, 1.00228,0.0848817,2.00323, -1.00228,-0.0848809
1.834, 0.996875, 1.00229,0.0822447,2.00312, -1.00229,-0.0822454
1.8341, 0.996975, 1.0023,0.0796068,2.00302, -1.0023,-0.0796037
1.8342, 0.997076, 1.0023,0.0769682,2.00292, -1.0023,-0.0769682
1.8343, 0.997176, 1.00231,0.074332,2.00282, -1.00231,-0.0743328
1.8344, 0.997276, 1.00232,0.0716918,2.00272, -1.00232,-0.071691
1.8345, 0.997376, 1.00233,0.0690548,2.00262, -1.00233,-0.0690556
1.8346, 0.997476, 1.00233,0.0664169,2.00252, -1.00233,-0.0664138
1.8347, 0.997577, 1.00234,0.0637783,2.00242, -1.00234,-0.0637783
1.8348, 0.997677, 1.00235,0.0611421,2.00232, -1.00235,-0.0611429
1.8349, 0.997777, 1.00235,0.0585019,2.00222, -1.00235,-0.0585011
1.835, 0.997877, 1.00236,0.0558649,2.00212, -1.00236,-0.0558657
1.8351, 0.997978, 1.00236,0.0532271,2.00202, -1.00236,-0.0532239
1.8352, 0.998078, 1.00237,0.0505884,2.00192, -1.00237,-0.0505884
1.8353, 0.998178, 1.00237,0.0479498,2.00182, -1.00237,-0.047953
1.8354, 0.998278, 1.00238,0.0453112,2.00172, -1.00238,-0.0453112
1.8355, 0.998379, 1.00238,0.042675,2.00162, -1.00238,-0.0426758
1.8356, 0.998479, 1.00239,0.0400348,2.00152, -1.00239,-0.040034
1.8357, 0.998579, 1.00239,0.0373978,2.00142, -1.00239,-0.0373986
1.8358, 0.998679, 1.0024,0.0347599,2.00132, -1.0024,-0.0347568
1.8359, 0.99878, 1.0024,0.0321213,2.00122, -1.0024,-0.0321213
1.836, 0.99888, 1.0024,0.0294827,2.00112, -1.0024,-0.0294859
1.8361, 0.99898, 1.00241,0.0268441,2.00102, -1.00241,-0.0268441
1.8362, 0.99908, 1.00241,0.0242079,2.00092, -1.00241,-0.0242087
1.8363, 0.999181, 1.00241,0.0215677,2.00082, -1.00241,-0.0215669
1.8364, 0.999281, 1.00241,0.0189307,2.00072, -1.00241,-0.0189315
1.8365, 0.999381, 1.00241,0.0162905,2.00062, -1.00241,-0.0162897
1.8366, 0.999481, 1.00242,0.0136542,2.00052, -1.00242,-0.0136542
1.8367, 0.999581, 1.00242,0.0110156,2.00042, -1.00242,-0.0110125
1.8368, 0.999682, 1.00242,0.00837703,2.00032, -1.00242,-0.00837703
1.8369, 0.999782, 1.00242,0.00573842,2.00022, -1.00242,-0.00574156
1.837, 0.999882, 1.00242,0.00309981,2.00012, -1.00242,-0.00309981
1.8371, 0.999982, 1.00242,0.00046356,2.00002, -1.00242,-0.000464344
1.8372, 1.00008, 1.00242,-0.0021774,1.99992, -1.00242,0.0021774
1.8373, 1.00018, 1.00242,-0.00481287,1.99982, -1.00242,0.00481287
1.8374, 1.00028, 1.00242,-0.00745147,1.99972, -1.00242,0.00745147
1.8375, 1.00038, 1.00242,-0.0100901,1.99962, -1.00242,0.0100901
1.8376, 1.00048, 1.00242,-0.0127287,1.99952, -1.00242,0.0127287
1.8377, 1.00058, 1.00242,-0.0153673,1.99942, -1.00242,0.0153673
1.8378, 1.00068, 1.00242,-0.0180059,1.99932, -1.00242,0.0180059
1.8379, 1.00078, 1.00241,-0.0206445,1.99922, -1.00241,0.0206445
1.838, 1.00088, 1.00241,-0.0232831,1.99912, -1.00241,0.0232831
1.8381, 1.00098, 1.00241,-0.0259217,1.99902, -1.00241,0.0259217
1.8382, 1.00109, 1.00241,-0.0285572,1.99891, -1.00241,0.0285572
1.8383, 1.00119, 1.0024,-0.0311958,1.99881, -1.0024,0.0311958
1.8384, 1.00129, 1.0024,-0.0338344,1.99871, -1.0024,0.0338344
1.8385, 1.00139, 1.0024,-0.036473,1.99861, -1.0024,0.036473
1.8386, 1.00149, 1.00239,-0.0391116,1.99851, -1.00239,0.0391116
1.8387, 1.00159, 1.00239,-0.0417502,1.99841, -1.00239,0.0417502
1.8388, 1.00169, 1.00239,-0.0443888,1.99831, -1.00239,0.0443888
1.8389, 1.00179, 1.00238,-0.0470274,1.99821, -1.00238,0.0470274
1.839, 1.00189, 1.00238,-0.0496629,1.99811, -1.00238,0.0496629
1.8391, 1.00199, 1.00237,-0.0523015,1.99801, -1.00237,0.0523015
1.8392, 1.00209, 1.00237,-0.0549401,1.99791, -1.00237,0.0549401
1.8393, 1.00219, 1.00236,-0.0575787,1.99781, -1.00236,0.0575787
1.8394, 1.00229, 1.00235,-0.0602173,1.99771, -1.00235,0.0602173
1.8395, 1.00239, 1.00235,-0.0628559,1.99761, -1.00235,0.0628559
1.8396, 1.00249, 1.00234,-0.0654914,1.99751, -1.00234,0.0654914
1.8397, 1.00259, 1.00234,-0.06813,1.99741, -1.00234,0.06813
1.8398, 1.00269, 1.00233,-0.0707686,1.99731, -1.00233,0.0707686
